 NUMERO DE PATAMARES
 XX
  3
ANO   DURACAO MENSAL DOS PATAMARES DE CARGA
      JAN     FEV     MAR     ABR     MAI     JUN     JUL     AGO     SET     OUT     NOV     DEZ   
      X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX
   2023 0.9706 0.9764 0.9829 0.9736 0.9993 0.9854 0.9862 0.9839 0.9735 0.9756 0.9770 0.9939
        0.9896 0.9976 1.0043 1.0029 1.0021 1.0014 0.9994 1.0014 0.9981 0.9977 0.9963 0.9955
        1.0200 1.0118 1.0064 1.0112 0.9996 1.0107 1.0103 1.0132 1.0156 1.0150 1.0118 1.0047
   2024 0.9705 0.9765 0.9821 0.9757 0.9993 0.9850 0.9870 0.9834 0.9741 0.9767 0.9770 0.9941
        0.9896 0.9978 1.0036 1.0051 1.0021 1.0009 1.0002 1.0009 0.9988 0.9988 0.9963 0.9957
        1.0200 1.0120 1.0055 1.0134 0.9996 1.0102 1.0111 1.0127 1.0162 1.0162 1.0118 1.0049
   2025 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2026 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2027 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2028 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2029 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2030 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2031 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2032 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2033 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2034 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2035 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   2036 0.9705 0.9768 0.9821 0.9747 0.9994 0.9850 0.9870 0.9829 0.9747 0.9767 0.9770 0.9944
        0.9896 0.9982 1.0036 1.0040 1.0021 1.0009 1.0002 1.0004 0.9994 0.9988 0.9963 0.9959
        1.0200 1.0123 1.0055 1.0123 0.9996 1.0102 1.0111 1.0122 1.0168 1.0162 1.0118 1.0050
   1  3
   2021 1.0000 1.0000 1.0000 1.0000 1.1143 1.1757 1.1227 1.1808 1.1211 1.1654 1.0467 1.1576
        1.0000 1.0000 1.0000 1.0000 0.9211 0.9664 1.0308 0.9207 1.0692 1.0597 1.0359 1.1279
        1.0000 1.0000 1.0000 1.0000 0.9499 0.8791 0.8896 0.8918 0.8947 0.8872 0.9614 0.8420
   2022 1.1598 1.1151 1.2843 1.2855 1.1114 1.1757 1.1271 1.1752 1.1211 1.1654 1.0467 1.1638
        1.0947 1.0453 1.0253 1.0619 0.9187 0.9664 1.0349 0.9164 1.0692 1.0597 1.0359 1.1340
        0.8794 0.9184 0.8489 0.8279 0.9475 0.8791 0.8931 0.8876 0.8947 0.8872 0.9614 0.8465
   2023 1.1547 1.1188 1.2768 1.2945 1.1114 1.1757 1.1271 1.1752 1.1252 1.1605 1.0467 1.1764
        1.0898 1.0488 1.0193 1.0694 0.9187 0.9664 1.0349 0.9164 1.0731 1.0552 1.0359 1.1462
        0.8755 0.9214 0.8439 0.8337 0.9475 0.8791 0.8931 0.8876 0.8980 0.8835 0.9614 0.8556
   2024 1.1547 1.1176 1.2995 1.2590 1.1143 1.1817 1.1183 1.1808 1.1211 1.1509 1.0467 1.1701
        1.0898 1.0477 1.0374 1.0400 0.9211 0.9713 1.0268 0.9207 1.0692 1.0465 1.0359 1.1401
        0.8755 0.9205 0.8589 0.8108 0.9499 0.8836 0.8860 0.8918 0.8947 0.8762 0.9614 0.8511
   2025 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2026 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2027 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2028 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2029 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2030 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2031 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2032 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2033 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2034 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2035 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   2036 1.1547 1.1151 1.2995 1.2765 1.1143 1.1817 1.1183 1.1863 1.1171 1.1509 1.0467 1.1638
        1.0898 1.0453 1.0374 1.0545 0.9211 0.9713 1.0268 0.9250 1.0653 1.0465 1.0359 1.1340
        0.8755 0.9184 0.8589 0.8221 0.9499 0.8836 0.8860 0.8960 0.8914 0.8762 0.9614 0.8465
   1  4
   2021 1.0000 1.0000 1.0000 1.0000 1.4790 1.5060 1.5483 1.5026 1.7403 1.7672 2.1587 2.1751
        1.0000 1.0000 1.0000 1.0000 0.8320 0.8345 0.8689 0.8839 0.6063 0.6512 0.4933 0.4641
        1.0000 1.0000 1.0000 1.0000 0.7223 0.6815 0.6240 0.6536 0.7365 0.7468 0.7592 0.7025
   2022 2.3537 2.2911 2.3175 1.8366 1.4626 1.5067 1.5727 1.4812 1.7415 1.7685 2.1600 2.2064
        0.5042 0.4393 0.4975 0.6206 0.8186 0.8319 0.8820 0.8696 0.6074 0.6504 0.4928 0.4710
        0.6581 0.6847 0.6440 0.7338 0.7137 0.6820 0.6334 0.6458 0.7352 0.7464 0.7589 0.7124
   2023 2.3136 2.3316 2.2799 1.8672 1.4635 1.5070 1.5727 1.4812 1.7657 1.7450 2.1601 2.2720
        0.4934 0.4477 0.4907 0.6290 0.8167 0.8307 0.8820 0.8696 0.6158 0.6416 0.4928 0.4850
        0.6482 0.6964 0.6320 0.7442 0.7139 0.6823 0.6334 0.6459 0.7453 0.7365 0.7589 0.7336
   2024 2.3136 2.3189 2.4004 1.7596 1.4815 1.5284 1.5254 1.5020 1.7416 1.6999 2.1601 2.2389
        0.4934 0.4453 0.5166 0.5928 0.8268 0.8425 0.8555 0.8818 0.6075 0.6251 0.4928 0.4779
        0.6482 0.6926 0.6654 0.7013 0.7227 0.6920 0.6144 0.6549 0.7352 0.7174 0.7589 0.7229
   2025 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2026 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2027 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2028 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2029 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2030 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2031 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2032 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2033 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2034 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2035 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   2036 2.3136 2.2912 2.4004 1.8118 1.4815 1.5284 1.5254 1.5233 1.7182 1.6999 2.1601 2.2064
        0.4934 0.4400 0.5166 0.6103 0.8268 0.8425 0.8555 0.8942 0.5993 0.6251 0.4928 0.4710
        0.6482 0.6843 0.6654 0.7221 0.7227 0.6920 0.6144 0.6642 0.7253 0.7174 0.7589 0.7124
   1  8
   2021 0.8294 0.7601 0.6241 0.6245 0.0970 0.0874 0.1018 0.1111 0.5970 0.6643 0.6808 0.6880
        1.8795 1.8140 1.6512 2.3679 3.1935 3.1267 3.4805 3.2847 2.2116 2.3618 1.6826 1.6721
        0.6357 0.6796 0.8116 0.6007 0.7391 0.7864 0.6258 0.7040 0.6791 0.5890 0.7875 0.7659
   2022 0.7901 0.7221 0.6523 0.6574 0.0926 0.0874 0.1066 0.1062 0.5970 0.6643 0.6808 0.7191
        1.8322 1.7650 1.6924 2.3981 3.1723 3.1267 3.5037 3.2615 2.2116 2.3618 1.6826 1.7137
        0.6574 0.7064 0.7827 0.5813 0.7678 0.7864 0.6025 0.7327 0.6791 0.5890 0.7875 0.7386
   2023 0.7540 0.7601 0.6241 0.6939 0.0926 0.0874 0.1066 0.1062 0.6268 0.6326 0.6808 0.7910
        1.7872 1.8140 1.6512 2.4280 3.1723 3.1267 3.5037 3.2615 2.2395 2.3332 1.6826 1.8023
        0.6809 0.6796 0.8116 0.5632 0.7678 0.7864 0.6025 0.7327 0.6565 0.6083 0.7875 0.6895
   2024 0.7540 0.7479 0.7175 0.5677 0.0970 0.0917 0.0974 0.1111 0.5970 0.5777 0.6808 0.7535
        1.7872 1.7985 1.7798 2.3097 3.1935 3.1492 3.4559 3.2847 2.2116 2.2781 1.6826 1.7569
        0.6809 0.6877 0.7307 0.6437 0.7391 0.7563 0.6513 0.7040 0.6791 0.6507 0.7875 0.7131
   2025 0.7540 0.7478 0.7175 0.5667 0.0970 0.0917 0.0974 0.1112 0.5965 0.5777 0.6808 0.7535
        1.7872 1.8277 1.7798 2.1488 3.1935 3.1492 3.4559 3.1569 2.2872 2.2781 1.6826 1.7944
        0.6809 0.6587 0.7307 0.7302 0.7391 0.7563 0.6513 0.7441 0.6358 0.6507 0.7875 0.6772
   2026 0.7192 0.7105 0.7891 0.5667 0.0923 0.0963 0.0974 0.1112 0.5698 0.5271 0.6808 0.7535
        1.7057 1.7371 1.9568 2.1488 3.0410 3.3096 3.4559 3.1569 2.1844 2.0791 1.6826 1.7944
        0.7430 0.7276 0.6140 0.7302 0.8062 0.6870 0.6513 0.7441 0.7034 0.7829 0.7875 0.6772
   2027 0.6847 0.7105 0.7891 0.5956 0.0923 0.1010 0.0931 0.1164 0.5698 0.5019 0.7164 0.7874
        1.6244 1.7371 1.9568 2.2580 3.0410 3.4696 3.3059 3.3066 2.1844 1.9795 1.7708 1.8755
        0.8049 0.7276 0.6140 0.6656 0.8062 0.6180 0.7237 0.6777 0.7034 0.8489 0.7268 0.6157
   2028 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2029 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2030 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2031 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2032 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2033 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2034 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2035 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2036 0.7192 0.7221 0.8247 0.5091 0.1016 0.0963 0.0889 0.1217 0.5430 0.5271 0.6808 0.6851
        1.7057 1.7650 2.0458 1.9306 3.3464 3.3096 3.1560 3.4564 2.0822 2.0791 1.6826 1.6331
        0.7430 0.7064 0.5556 0.8591 0.6719 0.6870 0.7960 0.6114 0.7710 0.7829 0.7875 0.7998
   2  1
   2021 1.0000 1.0000 1.0000 1.0000 1.0009 0.9899 1.0040 1.0048 0.9949 1.0087 0.9763 0.9749
        1.0000 1.0000 1.0000 1.0000 1.0057 1.0028 1.0072 1.0085 1.0252 1.0181 1.0116 1.0177
        1.0000 1.0000 1.0000 1.0000 0.9969 1.0066 0.9937 0.9925 0.9914 0.9876 1.0043 1.0026
   2022 0.9821 0.9996 0.9825 1.0167 1.0011 0.9900 1.0045 1.0049 0.9951 1.0089 0.9767 0.9761
        1.0164 1.0275 1.0185 1.0252 1.0056 1.0027 1.0071 1.0082 1.0249 1.0181 1.0116 1.0173
        0.9994 0.9847 0.9982 0.9808 0.9966 1.0065 0.9938 0.9920 0.9914 0.9875 1.0041 1.0019
   2023 0.9826 1.0005 0.9832 1.0175 1.0015 0.9901 1.0049 1.0055 0.9957 1.0089 0.9771 0.9764
        1.0163 1.0276 1.0183 1.0255 1.0056 1.0026 1.0068 1.0080 1.0245 1.0177 1.0116 1.0169
        0.9993 0.9853 0.9980 0.9815 0.9964 1.0065 0.9936 0.9916 0.9915 0.9869 1.0039 1.0013
   2024 0.9829 1.0006 0.9837 1.0150 1.0020 0.9900 1.0047 1.0059 0.9957 1.0082 0.9773 0.9769
        1.0162 1.0272 1.0181 1.0227 1.0056 1.0023 1.0063 1.0082 1.0242 1.0170 1.0116 1.0170
        0.9992 0.9851 0.9977 0.9791 0.9962 1.0061 0.9931 0.9917 0.9913 0.9861 1.0039 1.0013
   2025 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2026 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2027 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2028 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2029 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2030 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2031 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2032 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
