 PATAMAR DE DEFICIT
 NUMERO DE PATAMARES DE DEFICIT
 XXX
   1
 CUSTO DO DEFICIT
 NUM|NOME SSIS.|    CUSTO DE DEFICIT POR PATAMAR  | P.U. CORTE POR PATAMAR|
 XXX|XXXXXXXXXX|  |XXXX.XX XXXX.XX XXXX.XX XXXX.XX|X.XXX X.XXX X.XXX X.XXX|
 1   SUDESTE     0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 2   SUL         0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 3   NORDESTE    0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 4   NORTE       0 6524.05 0000.00 0000.00 0000.00 1.000 0.000 0.000 0.000 
 11  NOFICT1     1
 999
 LIMITES DE INTERCAMBIO
 A   B   A->B    B->A
 XXX XXX XJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1   2
2029     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2030     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2031     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2032     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2033     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2034     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2035     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200. 
2036     4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.   4200.

2021     8000.   8000.   8000.   8000.   8000.   6175.   4500.   3000.   3000.   3000.   4000.   5500. 
2022     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2023     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2024     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2025     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2026     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2027     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2028     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2029     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2030     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2031     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2032     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2033     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2034     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2035     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
2036     8000.   8000.   8000.   8000.   8000.   8000.   7000.   5500.   5500.   5500.   6400.   7500. 
 999
 MERCADO DE ENERGIA TOTAL
 XXX
       XXXJAN. XXXFEV. XXXMAR. XXXABR. XXXMAI. XXXJUN. XXXJUL. XXXAGO. XXXSET. XXXOUT. XXXNOV. XXXDEZ.
   1
2021    44489.  44831.  44534.  41313.  40713.  39934.  38508.  40706.  42419.  43519.  42920.  42883.
2022    45976.  46413.  45654.  43970.  41710.  41017.  40657.  41540.  43035.  44154.  43547.  43511.
2023    47626.  47985.  47288.  45538.  43198.  42483.  42109.  43024.  44572.  45733.  45105.  45067.
