 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    5     ANOPLAN = 2021
   98                 193.00    157.00     62.00     29.00     11.00     54.00    932.00    193.00    122.00     73.00     35.00     78.00
   99                  72.00     74.00     69.00     53.00     58.00     55.00     52.00     49.00     47.00     56.00     59.00     55.00
  100                   5.00      6.00      6.00      5.00      4.00      4.00      4.00      3.00      4.00      5.00      5.00      5.00
  101                 152.00    136.00     62.00     32.00      6.00     26.00     53.00     85.00     47.00     33.00     32.00    139.00
  102                 111.00    139.00     82.00     73.00     93.00    189.00    906.00    356.00    181.00     87.00     50.00    100.00
  103                 112.00    147.00     84.00     76.00     95.00    185.00    946.00    372.00    189.00     90.00     52.00    104.00
  104                  51.00     52.00     41.00     39.00     28.00     39.00     28.00     37.00     30.00     37.00     47.00     49.00
  109                  22.00     26.00     18.00     20.00     12.00     19.00     11.00     17.00     15.00     20.00     24.00     25.00
  110                  18.00     20.00     17.00     14.00     18.00     28.00    155.00     54.00     35.00     18.00     13.00     19.00
  111                  66.00     81.00     54.00     40.00     72.00    136.00    865.00    336.00    213.00    104.00     59.00     76.00
  112                  66.00     82.00     54.00     41.00     73.00    136.00    873.00    338.00    215.00    105.00     59.00     77.00
  113                  76.00    105.00     64.00     47.00     99.00    176.00   1040.00    391.00    269.00    114.00     65.00     87.00
  114                  88.00    130.00     76.00     53.00    129.00    227.00   1223.00    448.00    328.00    125.00     72.00     97.00
  115                  20.00     17.00     23.00     12.00      5.00      7.00      7.00     13.00     11.00     13.00     15.00     15.00
  116                   5.00      6.00      4.00      4.00      2.00      4.00      2.00      4.00      3.00      4.00      5.00      6.00
  117                  29.00     26.00     23.00     19.00     16.00     20.00     17.00     20.00     15.00     17.00     23.00     24.00
  118                  22.00     26.00     18.00     20.00     12.00     19.00     11.00     17.00     15.00     20.00     24.00     25.00
  119                  27.00     32.00     22.00     24.00     14.00     23.00     13.00     21.00     18.00     24.00     29.00     31.00
  120                  40.00     43.00     27.00     20.00     14.00     12.00      9.00     11.00      9.00     11.00     23.00     42.00
  121                 113.00    108.00     67.00     45.00     37.00     36.00     33.00     36.00     33.00     34.00     60.00    102.00
  122                 140.00    130.00     82.00     52.00     42.00     40.00     37.00     41.00     36.00     37.00     68.00    125.00
  123                 459.00    401.00    272.00    149.00    110.00     96.00     85.00     98.00     78.00     75.00    169.00    393.00
  125                 571.00    462.00    339.00    183.00    143.00    122.00    103.00    116.00     97.00     92.00    216.00    533.00
  126                 340.00    340.00    308.00    128.00    117.00     81.00     49.00     44.00     21.00     15.00    203.00    340.00
  127                 771.00    572.00    398.00    218.00    207.00    171.00    139.00    134.00    111.00    105.00    293.00    660.00
  129                 951.00    758.00    575.00    348.00    310.00    257.00    212.00    216.00    181.00    172.00    433.00    852.00
  130                1075.00    867.00    655.00    405.00    359.00    300.00    260.00    257.00    221.00    214.00    493.00   1064.00
  131                 144.00    144.00    144.00    120.00     94.00     79.00     68.00     76.00     64.00     61.00    131.00    144.00
  132                  20.00     25.00     17.00     14.00     13.00     10.00      7.00      8.00      8.00      8.00     13.00     31.00
  134                 118.00    223.00    112.00     73.00     99.00     65.00     56.00     47.00     35.00     81.00    127.00    206.00
  135                 208.00    188.00    159.00    117.00     89.00     76.00     67.00     59.00     60.00     70.00    109.00    173.00
  141                 470.00    731.00    445.00    299.00    374.00    283.00    236.00    205.00    158.00    249.00    428.00    582.00
  144                 720.00   1159.00    738.00    497.00    609.00    467.00    381.00    334.00    243.00    347.00    674.00    841.00
  145                  99.00    137.00    136.00    105.00     94.00     81.00     62.00     53.00     47.00     61.00     66.00     91.00
  148                 637.00   1013.00    641.00    431.00    530.00    406.00    333.00    291.00    215.00    313.00    592.00    753.00
  149                 172.00    197.00    138.00     93.00    119.00     94.00     81.00     71.00     58.00     85.00    133.00    185.00
  154                 131.00    116.00    108.00     87.00    112.00    105.00     93.00     84.00     79.00     86.00     87.00     99.00
  155                 147.00    212.00    116.00     56.00     78.00     58.00     45.00     39.00     34.00     37.00     75.00    120.00
  156                 767.00    958.00    642.00    262.00    384.00    285.00    222.00    178.00    126.00    151.00    290.00    585.00
  158                  29.00     54.00     62.00     41.00     58.00     43.00     34.00     27.00     21.00     26.00     32.00     32.00
  160                  10.00     11.00      9.00      8.00      5.00      5.00      4.00      8.00      6.00      6.00      9.00      9.00
  161                 179.00    186.00    142.00     88.00     43.00     95.00     48.00     77.00     42.00     86.00    114.00    160.00
  164                 128.00    134.00    101.00     49.00     15.00     56.00     20.00     40.00     12.00     49.00     67.00    111.00
  168                1423.00   1323.00   2239.00    847.00   1273.00    748.00    633.00    557.00    496.00    446.00   1225.00   1151.00
  169                2233.00   2009.00   3323.00   1290.00   1823.00   1134.00    916.00    783.00    666.00    585.00   1473.00   1553.00
  171                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  172                2191.00   1970.00   3381.00   1360.00   1904.00   1156.00    927.00    792.00    674.00    560.00   1428.00   1548.00
  173                2191.00   1970.00   3381.00   1360.00   1904.00   1156.00    927.00    792.00    674.00    560.00   1428.00   1548.00
  175                2191.00   1970.00   3381.00   1360.00   1904.00   1156.00    927.00    792.00    674.00    560.00   1428.00   1548.00
  176                2191.00   1970.00   3381.00   1360.00   1904.00   1156.00    927.00    792.00    674.00    560.00   1428.00   1548.00
  178                2169.00   1955.00   3405.00   1399.00   1946.00   1165.00    931.00    796.00    677.00    549.00   1412.00   1536.00
  183                  69.00    130.00     63.00     41.00     52.00     42.00     35.00     30.00     27.00     43.00     56.00     79.00
  187                 122.00    123.00    122.00    101.00     87.00     77.00     68.00     62.00     61.00     68.00     86.00    112.00
  188                 149.00    441.00    265.00     93.00    101.00     68.00     42.00     32.00     23.00     54.00    491.00    262.00
  190                 364.00    589.00    615.00    462.00    393.00    311.00    233.00    201.00    170.00    179.00    322.00    310.00
  191                 540.00   1571.00   1316.00    634.00    671.00    417.00    292.00    216.00    154.00    186.00    447.00    420.00
  196                  50.00     88.00     50.00     31.00     38.00     28.00     22.00     20.00     15.00     24.00     42.00     50.00
  197                  49.00     39.00     31.00     22.00     26.00     22.00     19.00     15.00     15.00     14.00     30.00     49.00
  198                 111.00     85.00     69.00     52.00     64.00     46.00     40.00     35.00     33.00     34.00     66.00    100.00
  199                1126.00    908.00    686.00    424.00    376.00    314.00    272.00    269.00    231.00    224.00    516.00   1114.00
  201                  14.00     18.00     12.00     10.00      9.00      7.00      5.00      6.00      6.00      6.00      9.00     22.00
  202                   6.00      7.00      5.00      4.00      4.00      3.00      2.00      2.00      2.00      2.00      4.00      9.00
  203                  20.00     26.00     17.00     15.00     13.00     10.00      8.00      9.00      9.00      9.00     14.00     32.00
  204                 755.00   1769.00   2223.00   2623.00   2171.00   1614.00   1300.00    757.00    499.00    257.00    415.00    366.00
  205                 110.00    231.00    161.00     97.00    122.00     72.00     54.00     41.00     33.00     55.00     79.00     82.00
  206                 254.00    255.00    210.00    134.00    246.00    185.00    142.00    109.00     84.00     92.00    126.00    219.00
  207                 257.00    256.00    212.00    135.00    247.00    186.00    143.00    110.00     85.00     92.00    127.00    220.00
  209                 357.00    689.00    621.00    392.00    378.00    239.00    182.00    134.00     97.00    130.00    204.00    265.00
  211                 356.00    336.00    269.00    151.00    175.00    144.00    119.00    102.00     84.00     74.00    173.00    306.00
  215                 461.00    217.00    126.00     50.00     21.00    117.00    767.00    286.00    214.00     84.00     41.00    113.00
  216                 363.00    357.00    129.00     61.00     22.00    188.00    291.00    357.00    183.00     94.00     63.00    165.00
  217                 908.00    709.00    300.00    139.00     82.00    436.00   1444.00    842.00    513.00    250.00    141.00    344.00
  220                  62.00     65.00     40.00     19.00     37.00    136.00    308.00    128.00     64.00     20.00     20.00     56.00
  222                2096.00   1939.00    760.00    355.00    373.00   1298.00    772.00   1254.00    552.00    337.00    273.00   1268.00
  225                 379.00    476.00    511.00    376.00    187.00     75.00     40.00     25.00     20.00     31.00     76.00    213.00
  227                 678.00   1042.00   1579.00   1054.00    672.00    501.00    375.00    362.00    334.00    350.00    471.00    531.00
  228                 770.00   1210.00   1770.00   1208.00    745.00    562.00    424.00    390.00    346.00    363.00    485.00    586.00
  229                2095.00   3035.00   4841.00   3597.00   2462.00   1243.00    742.00    525.00    471.00    487.00    725.00   1047.00
  230                2100.00   3037.00   4862.00   3633.00   2497.00   1256.00    748.00    527.00    472.00    486.00    726.00   1041.00
  234                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 
  237                 544.00    381.00    372.00    226.00    191.00    292.00    206.00    215.00    128.00    165.00    268.00    386.00
  238                 620.00    425.00    419.00    258.00    230.00    320.00    249.00    248.00    154.00    191.00    308.00    425.00
  239                 754.00    517.00    506.00    320.00    306.00    376.00    327.00    311.00    205.00    242.00    384.00    514.00
  240                 826.00    549.00    561.00    355.00    368.00    410.00    406.00    345.00    233.00    257.00    407.00    567.00
  241                 194.00    159.00    174.00    122.00    135.00    119.00    105.00     94.00     85.00    101.00    100.00    140.00
  242                 852.00    565.00    582.00    369.00    392.00    427.00    434.00    358.00    244.00    264.00    416.00    589.00
  243                 879.00    601.00    607.00    384.00    406.00    429.00    462.00    366.00    256.00    270.00    421.00    588.00
  244                6413.00   5583.00   5968.00   3374.00   4339.00   3604.00   2964.00   2331.00   1710.00   1759.00   2677.00   4410.00
  245                6843.00   5948.00   6301.00   3609.00   4665.00   3912.00   3242.00   2583.00   1936.00   1996.00   2930.00   4671.00
  246                7933.00   6696.00   7149.00   4172.00   5417.00   4662.00   3900.00   3212.00   2460.00   2423.00   3457.00   5060.00
  247                 152.00    131.00    169.00    112.00    128.00     97.00     78.00     61.00     52.00     73.00     83.00    116.00
  248                 158.00    137.00    177.00    116.00    134.00    101.00     81.00     64.00     54.00     75.00     87.00    120.00
  249                 329.00    197.00    233.00    127.00    111.00    179.00    202.00    222.00    110.00    106.00    143.00    194.00
  251                 135.00    222.00    247.00    133.00    164.00    109.00     77.00     60.00     39.00     48.00     94.00    111.00
  252                  72.00     65.00     84.00     55.00     58.00     49.00     43.00     40.00     35.00     40.00     42.00     53.00
  253                 583.00   1661.00   1528.00    708.00    746.00    451.00    313.00    230.00    165.00    192.00    481.00    450.00
  254                   9.00     34.00     13.00     27.00     60.00     40.00     43.00     68.00     25.00     16.00    208.00     60.00
  255                  99.00    338.00    119.00     56.00     49.00     30.00     21.00     22.00     18.00     54.00    195.00    168.00
  257                 928.00   2639.00   2988.00   1256.00   1275.00    700.00    460.00    335.00    249.00    279.00    754.00    705.00
  258                 105.00    351.00    138.00     61.00     56.00     35.00     24.00     23.00     19.00     54.00    233.00    180.00
  259                  72.00     65.00     84.00     55.00     58.00     49.00     43.00     40.00     35.00     40.00     42.00     53.00
  261                 170.00    147.00    190.00    126.00    144.00    109.00     88.00     69.00     58.00     78.00     96.00    127.00
  262                  64.00    121.00     56.00     37.00     48.00     38.00     32.00     28.00     25.00     41.00     51.00     73.00
  263                 122.00    230.00    118.00     77.00    103.00     69.00     58.00     50.00     37.00     82.00    132.00    210.00
  265                  28.00     47.00     33.00     23.00     26.00     21.00     16.00     14.00     10.00     11.00     28.00     29.00
  266               12806.00  11952.00  10958.00   6421.00   7293.00   7060.00   6223.00   6322.00   4468.00   3925.00   4993.00   7221.00
  267                 171.00    195.00    137.00     92.00    118.00     93.00     80.00     70.00     58.00     84.00    132.00    183.00
  269                 784.00    801.00   1078.00   1235.00   1724.00   1178.00    655.00    272.00    360.00    489.00    550.00    674.00
  270                 496.00   1462.00   1115.00    561.00    599.00    383.00    273.00    202.00    142.00    177.00    412.00    387.00
  271                2657.00   5389.00   8129.00   4105.00   3964.00   1999.00   1295.00    973.00    801.00    774.00   2062.00   1999.00
  273                1282.00   3327.00   4784.00   1873.00   1965.00    990.00    627.00    451.00    343.00    341.00   1036.00    949.00
  274                2723.00   5980.00  10026.00   6011.00   5749.00   2501.00   1289.00    839.00    621.00    598.00   1712.00   1750.00
  275                7088.00  14016.00  25908.00  18547.00  17215.00   7077.00   3296.00   2016.00   1463.00   1377.00   3762.00   4176.00
  276                3685.00   6785.00  13408.00  10584.00   9680.00   3864.00   1694.00    993.00    711.00    658.00   1730.00   2048.00
  277                 221.00    386.00    488.00    456.00    555.00    365.00    226.00    155.00    133.00    114.00    151.00    132.00
  278                 141.00    234.00    303.00     89.00     68.00     49.00     44.00     44.00     37.00     52.00     62.00    106.00
  279                 455.00   1010.00   1088.00    910.00    479.00    197.00     92.00     52.00     31.00     45.00     91.00    199.00
  280                 755.00   1774.00   2228.00   2630.00   2179.00   1619.00   1306.00    760.00    501.00    258.00    415.00    367.00
  281                  84.00     79.00     84.00     70.00     71.00     65.00     62.00     61.00     58.00     66.00     64.00     69.00
  282                  88.00     91.00     85.00     65.00     71.00     67.00     64.00     60.00     58.00     69.00     72.00     67.00
  283                  16.00     49.00     59.00     26.00     40.00     29.00     27.00     33.00     11.00     11.00     84.00     58.00
  284                 239.00    241.00     87.00     40.00     25.00    103.00   1323.00    308.00    192.00    102.00     47.00    109.00
  285               23933.00  32703.00  35234.00  35515.00  19690.00  12379.00   9420.00   5596.00   4795.00   3261.00   4485.00  11246.00
  286                  80.00     79.00     26.00     16.00     30.00    114.00     78.00     62.00     26.00     14.00     11.00     70.00
  287               23968.00  32580.00  35656.00  35794.00  20195.00  12679.00   9707.00   5693.00   4967.00   3366.00   4621.00  11353.00
  288                5203.00   8920.00  19653.00  18546.00  18446.00   8158.00   3031.00   1415.00    851.00    693.00   1344.00   2511.00
  289                  58.00     60.00     56.00     43.00     47.00     44.00     42.00     40.00     38.00     45.00     48.00     44.00
  290                 671.00   1187.00   1931.00   2316.00   2482.00   1911.00   1564.00    931.00    671.00    337.00    489.00    398.00
  291                 242.00    488.00    891.00    658.00    375.00    218.00    123.00     60.00     37.00     40.00     41.00    102.00
  292                4103.00   7320.00  13900.00  12546.00  13900.00   6558.00   1931.00    515.00    101.00      0.00    544.00   1611.00
  293                1464.00   2224.00   7129.00   7298.00   5837.00   2171.00   1312.00    999.00    810.00    742.00    894.00   1076.00
  294                 178.00    145.00    160.00    112.00    124.00    109.00     96.00     86.00     78.00     96.00     91.00    134.00
  295                  78.00     75.00     78.00     79.00     67.00     63.00     60.00     58.00     57.00     60.00     58.00     64.00
  296                  39.00     39.00     42.00     44.00     33.00     31.00     30.00     29.00     29.00     30.00     29.00     33.00
  297                 764.00   1792.00   2244.00   2650.00   2199.00   1632.00   1318.00    767.00    506.00    260.00    418.00    370.00
  298                 160.00    160.00    160.00    115.00     90.00     76.00     65.00     73.00     61.00     58.00    126.00    160.00
  299                 895.00    681.00    478.00    275.00    256.00    214.00    187.00    175.00    151.00    147.00    353.00    872.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301                  22.00     26.00     18.00     20.00     12.00     19.00     11.00     17.00     15.00     20.00     24.00     25.00
  302                1100.00   1600.00   5753.00   6000.00   4546.00   1600.00   1100.00    900.00    750.00    693.00    800.00    900.00
  303                  39.00     41.00     38.00     14.00     13.00     10.00      7.00      8.00      8.00      8.00     13.00     43.00
  304                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306                 183.00    185.00    182.00    134.00    107.00     89.00     75.00     84.00     72.00     69.00    144.00    187.00
  313                 320.00    358.00    362.00    280.00    196.00    154.00    129.00    112.00    115.00    142.00    184.00    258.00
  314                 946.00    722.00    509.00    294.00    273.00    228.00    200.00    187.00    162.00    157.00    376.00    922.00
  315                 166.00    168.00    165.00    120.00     94.00     79.00     68.00     76.00     64.00     61.00    131.00    170.00
  316                 166.00    168.00    165.00    120.00     94.00     79.00     68.00     76.00     64.00     61.00    131.00    170.00
  317                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318                  69.00     71.00     55.00     48.00     32.00     49.00     32.00     45.00     34.00     46.00     59.00     66.00
  319                  64.00     66.00     51.00     44.00     29.00     44.00     30.00     41.00     31.00     42.00     53.00     60.00
  320                  27.00     32.00     22.00     24.00     14.00     23.00     13.00     21.00     18.00     24.00     29.00     31.00
  528                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  361                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  392                 162.00    168.00    171.00    161.00    152.00    147.00    145.00    144.00    143.00    146.00    149.00    155.00
